SK_ID_CURR,TARGET
101190,0.43776542272736596
101193,0.8180456680959317
101194,0.7349773300781651
101198,0.9027347516566482
101200,0.16205403852860922
101204,0.21902632172824815
101211,0.6334242865642246
101213,0.44535625628295344
101223,0.3275547258067825
101225,0.7729725293888353
101237,0.46913402950167205
101243,0.7040190386311881
101244,0.8277291098208973
101258,0.288595285476889
101259,0.8717354286769382
101268,0.8981597357569292
101269,0.3828447161643723
101271,0.4075662146359477
101279,0.2931908171429744
101281,0.95974806638902
101287,0.5755493096444617
101292,0.3187329462692079
101294,0.29052376751533554
101296,0.8095521408202203
101297,0.20755800832940113
101299,0.21254333955644913
101301,0.32339002523439264
101305,0.6313316783948464
101308,0.9181215764314876
101318,0.04511417023982931
101327,0.9751964384629588
101329,0.053607697515540696
101332,0.6853086597049832
101337,0.34499312721826725
101343,0.26350450321071744
101345,0.08756129085201977
101346,0.10939006626592536
101353,0.15222698643907842
101354,0.8370227519849004
101355,0.9270049032681615
101356,0.17924625074369654
101362,0.75495968651909
101363,0.998051002195187
101365,0.30798268469318674
101366,0.6040046775947315
101367,0.9305336150831914
101368,0.03781055741337218
101374,0.9172188827113636
101380,0.08602260837453583
101383,0.3702070040826375
101398,0.17746137906981516
101399,0.9708265802269044
101401,0.9536138522454506
101412,0.7924625074369653
101426,0.5810065034979381
101427,0.9906242947705312
101428,0.8136552940935109
101429,0.8603902098762899
101434,0.20435754877623455
101440,0.9053607697515541
101448,0.7013314732371828
101449,0.34923989085612295
101465,0.6360297888927641
101467,0.1927251092464559
101472,0.6338551176579201
101478,0.9079457563137271
101497,0.6860882588269085
101504,0.4228504605789549
101547,0.15339638512196624
101548,0.6051740762776193
101555,0.5693330324354267
101570,0.08001148882916521
101572,0.3855117657920112
101578,0.47740188334735245
101580,0.7481484520854277
101588,0.799109615739696
101602,0.5289580042262478
101610,0.8818702172619658
101614,0.46804669388425
101616,0.17620991732146155
101643,0.7346285620499354
101644,0.5164228709763453
101649,0.5215107810352255
101650,0.4575836530373592
101665,0.121022505795704
101667,0.7110969780276142
101669,0.6964076893092341
101674,0.7463840961779127
101675,0.029460640502225962
101678,0.791087951090413
101682,0.26693063619391505
101686,0.3170301376607923
101697,0.947151385840018
101700,0.9908909997332951
101711,0.2606938432185134
101714,0.48493116960384053
101715,0.952588063927128
101728,0.25972960219929014
101732,0.40087807480048415
101757,0.7241244896703116
101758,0.36204172906878934
101759,0.5118888866093593
101762,0.16232074349137313
101764,0.44201218636522166
101780,0.9634409043349814
101784,0.10746158422747881
101789,0.14373345916336705
101816,0.5525101040149355
101819,0.40703280471041997
101827,0.014976509447510411
101863,0.4748374125515459
101867,0.42477894261740146
101870,0.12338181892784605
101873,0.9284410069138133
101878,0.6625771905709538
101879,0.5978089161520629
101880,0.2047678641035636
101887,0.43600106681985107
101897,0.13286010298914716
101901,0.7082658022690438
101903,0.9629074944094537
101920,0.45456783538149065
101921,0.1554479617586115
101922,0.4515109861928892
101961,0.7502205444884393
101962,0.133578154811973
101971,0.49328108651498676
101976,0.9864801099645077
102002,0.7458712020187515
102005,0.3158607389779045
102007,0.9583324785097347
102017,0.16997312434605993
102019,0.8710789241532118
102029,0.023367457891389533
102051,0.8810906181400406
102052,0.025890897154463206
102054,0.22764294360215825
102062,0.5599573272059578
102067,0.8932974991280799
102068,0.7201649467615863
102070,0.5934595736823749
102090,0.7861846829288308
102092,0.48478755923927536
102099,0.7229961225201568
102100,0.310670250087192
102112,0.8324682518515479
102113,0.1990029337545904
102122,0.9537779783763822
102123,0.41119750528280985
102125,0.2233346326652032
102126,0.8820958906919968
102146,0.18088751205301273
102147,0.6134829616560327
102151,0.4353855938288575
102158,0.9209322364236916
102159,0.23851629977637814
102162,0.5136942740496071
102165,0.35763083930000206
102166,0.34429559116180786
102174,0.08276060152226987
102193,0.9425148226411998
102198,0.3666988080339741
102205,0.933139117411731
102206,0.07211291877808096
102218,0.17762550520074677
102221,0.2491844982869335
102230,0.6728966210532794
102238,0.3037769525880639
102248,0.4326569969021193
102252,0.9265740721744661
102259,0.5794267894877213
102262,0.8829165213466549
102273,0.4881521449233736
102286,0.8577231602486511
102293,0.029645282399524034
102294,0.37108918203639496
102296,0.6021377428553844
102298,0.7484561885809244
102303,0.1245307018443674
102309,0.4430790062162772
102315,0.45971729273947026
102340,0.5310300966292596
102342,0.6128264571323062
102344,0.3514966251564327
102346,0.7042036805284861
102347,0.04790431446566686
102374,0.6902734751656648
102380,0.4879469872597091
102387,0.06363990726873603
102393,0.4980202285456373
102403,0.12637712081734814
102413,0.4073200254395503
102414,0.011468313398847014
102415,0.40912541287979814
102416,0.8163223437211498
102439,0.4313850193873992
102441,0.3603389204603738
102443,0.19487926471493341
102444,0.858174507108713
102445,0.9006011119545371
102448,0.3670065445294709
102449,0.6336089284615227
102450,0.9477258272982787
102456,0.3043924255790575
102458,0.7914367191186427
102459,0.6357425681636337
102465,0.4039349239890856
102470,0.9425558541739326
102471,0.20552694745912234
102475,0.436903760539975
102476,0.958845372668896
102506,0.4367806659417763
102509,0.34324928707711877
102519,0.12225345177769116
102522,0.46133803828242004
102545,0.3324169624356318
102549,0.3017458917177851
102562,0.06405022259606508
102563,0.08159120283938207
102568,0.7800504687852615
102582,0.614221529245225
102592,0.042960014771351786
102597,0.7444556141394661
102605,0.26420203926717684
102614,0.36522167285558954
102617,0.8308064747758652
102634,0.2974580965471965
102652,0.16191042816404408
102655,0.05022259606507601
102671,0.6933098085878998
102694,0.9454896087643354
102701,0.4795355230494635
102703,0.05112528978519992
102704,0.18611903247645817
102713,0.027142358902816816
102720,0.7550622653509221
102731,0.08124243481115237
102733,0.2689822128305603
102749,0.35283014997025214
102755,0.8079724268100035
102763,0.004657078965184745
102770,0.4930964446176887
102772,0.5896026096054818
102799,0.7643148759821923
102838,0.08255544385860533
102854,0.14631844572554006
102862,0.8857887286379583
102863,0.22349875879613482
102867,0.05785446115339638
102868,0.05609010524588146
102878,0.6373017664074841
102887,0.3655294093510863
102898,0.9760581006503498
102904,0.7456455285887205
102912,0.47198572102660896
102919,0.3487269966969616
102927,0.7523131526578175
102932,0.46847752497794554
102933,0.5952444453562563
102935,0.09086432923701865
102958,0.5151919249943582
102969,0.9591736249307593
102971,0.19611021069692058
102975,0.6353732843690376
102979,0.3634983484808075
102982,0.02256734300309788
102987,0.9672568368791417
102989,0.4665080114067661
102995,0.636296493855528
102996,0.10118375971934432
103000,0.3401103748230515
103001,0.7701413536302648
103004,0.21274849722011366
103010,0.0814886240075498
103025,0.9592762037625916
103029,0.18222103686683216
103046,0.5877561906325011
103056,0.2573292575344152
103062,0.7383213999958969
103078,0.2840202695771701
103083,0.17054756580432062
103092,0.3958311962743368
103096,0.4370063393718072
103097,0.6801181708142707
103102,0.962784399811255
103112,0.5638963543483166
103132,0.24842541493137477
103144,0.5628090187308947
103145,0.7722134460332766
103146,0.014484131054715549
103147,0.6816568532917547
103158,0.3524198346429231
103171,0.7784092074759452
103173,0.3646677471636953
103184,0.14951890527870668
103195,0.7847075477504463
103196,0.7015366309008473
103206,0.17112200726258128
103230,0.746896990337074
103231,0.9070430625936032
103232,0.20979422686334448
103239,0.6960589212810044
103240,0.8093059516238229
103243,0.19188396282543135
103252,0.770736310854892
103258,0.4198756744558193
103259,0.8077467533799725
103279,0.10348152555238702
103280,0.019838746076359683
103286,0.3657140512483844
103287,0.9858646369735141
103290,0.09273126397636584
103298,0.3107112816199249
103315,0.006872781732761627
103319,0.06604025193361097
103334,0.9682005621319985
103336,0.463102394189935
103345,0.5005641835750775
103368,0.18031307059475207
103371,0.9529778634880905
103377,0.06507601091438771
103398,0.26902324436329317
103404,0.7063988675296966
103408,0.9070225468272367
103410,0.4646821082001518
103418,0.15255523870094168
103420,0.8281804566809593
103432,0.725458014484131
103433,0.10969780276142216
103436,0.08364277947602733
103440,0.13388589130746978
103453,0.36846316394148904
103459,0.37028906714810333
103460,0.3949695340869458
103461,0.06922019572041113
103462,0.29524239377961964
103473,0.8013253185072728
103474,0.12826457132306177
103475,0.917916418767823
103478,0.7275916541862422
103480,0.5060213774285538
103484,0.21227663459368526
103494,0.8906509652668075
103513,0.5334714728268675
103515,0.7567035266602384
103516,0.8510350204131876
103525,0.8795724514289232
103541,0.8390332970888128
103544,0.033030383849988715
103562,0.9933118601645364
103570,0.9661284697289867
103572,0.8232566727530107
103574,0.2496563609133619
103575,0.3373612621299469
103591,0.8403873376689986
103594,0.034774223991137186
103609,0.41739326672547855
103613,0.8685349691237716
103614,0.364154853004534
103615,0.2404447818148247
103624,0.6344500748825472
103625,0.9017499948710584
103628,0.9390066265925363
103629,0.13082904211886834
103647,0.572656586586792
103648,0.6938227027470611
103651,0.386455491044868
103658,0.23835217364544653
103668,0.6144677184416224
103669,0.4000369283794596
103676,0.33130911105184335
103682,0.3571179451408407
103683,0.5141045893769361
103689,0.2707876002708081
103725,0.5852532671357938
103733,0.7671050202080298
103744,0.4402273146913403
103762,0.8959030014566194
103771,0.9910346100978602
103773,0.010627166977822457
103783,0.5441191555710564
103784,0.494922347824303
103808,0.07168208768438546
103812,0.420224442484049
103813,0.8828344582811891
103814,0.5331021890322712
103818,0.7774039349239891
103824,0.09810639476437642
103828,0.03001456619412018
103830,0.9282768807828816
103840,0.07100506739429252
103842,0.7671460517407628
103847,0.8778286112877747
103848,0.8312578216359272
103851,0.3320681944074021
103854,0.7282891902427016
103857,0.9128490244753092
103861,0.20786574482489795
103862,0.464825718564717
103865,0.330160228135322
103870,0.036784769095049547
103876,0.2603450751902837
103891,0.9799355804936093
103908,0.5565927415218596
103914,0.8059003344069918
103918,0.5282604681697884
103940,0.0952547032394395
103963,0.7931805592597911
103966,0.37824918449828693
103971,0.9096280491557762
103980,0.774223991137189
103984,0.4887471021480007
103985,0.3634573169480746
103998,0.9740065240137046
104019,0.18517530722360134
104026,0.28307654432431323
104035,0.7984531112159695
104044,0.5056110621012248
104045,0.4738116242332232
104047,0.8938514248199741
104051,0.26249923065876124
104058,0.4904909422891492
104063,0.12898262314588763
104066,0.9630305890076524
104087,0.20439858030896743
104089,0.48129987895697846
104095,0.3699813306526065
104098,0.7770551668957594
104104,0.261309316209507
104110,0.9766530578749769
104120,0.5016104876597666
104122,0.5021849291180273
104131,0.38581950228750794
104132,0.43351865908951026
104135,0.184888086494471
104136,0.24557372340643785
104149,0.5654555525921671
104150,0.590792524054736
104156,0.9652668075415957
104165,0.7886465748928051
104175,0.0747799684057198
104179,0.708819727960938
104184,0.7484151570481915
104206,0.30658761258026795
104216,0.9853517428143528
104230,0.850604189319492
104257,0.29200090269372014
104272,0.3533430441294135
104273,0.4821820569107359
104278,0.20821451285312764
104294,0.7352235192745625
104295,0.3139117411730915
104297,0.5565311942227602
104298,0.6357015366309009
104308,0.27860410725642654
104318,0.2887594116078206
104319,0.8071107646226124
104320,0.5723283343249287
104327,0.8626264284102333
104334,0.6142625607779578
104344,0.3913382434400837
104350,0.313706583509427
104351,0.937037113021357
104354,0.47007775475452884
104369,0.7212933139117411
104376,0.8587079170342408
104381,0.44283281701987975
104384,0.7043883224257842
104391,0.20037749010114272
104394,0.4389348214102538
104398,0.9382885747697105
104402,0.04501159140799704
104408,0.6724863057259504
104409,0.009909115154996614
104410,0.989434380321277
104412,0.5699074738936873
104417,0.7465482223088443
104424,0.6663726073487475
104426,0.05451039123566461
104435,0.3881582996532835
104445,0.3428389717497897
104458,0.13136245204439612
104460,0.3430030978807213
104466,0.12221242024495825
104472,0.7738957388753257
104473,0.567219908499682
104479,0.1198941386455491
104480,0.1950228750794986
104482,0.4123874197320641
104499,0.1959255687996225
104501,0.0881562480766469
104502,0.13827626530989065
104506,0.709414685185565
104510,0.0093962209958353
104512,0.6563198818291858
104520,0.9240301171450259
104528,0.6235356871755945
104529,0.06883039615944854
104541,0.5464989844695649
104578,0.04359600352871181
104584,0.5865457604168803
104588,0.7012288944053505
104602,0.797796606692243
104610,0.12559752169542293
104611,0.9216502882465174
104618,0.6487700798063312
104620,0.4356317830252549
104622,0.08518146195351127
104624,0.4794534599839977
104625,0.7741214123053567
104634,0.7288841474673287
104639,0.5855815193976571
104646,0.039349239890856126
104647,0.5666044355086884
104652,0.26939252815788933
104670,0.48991650083088856
104677,0.04681697884824488
104685,0.6939252815788933
104691,0.3590464271792873
104696,0.7640276552530619
104699,0.06164987793119012
104712,0.7980017643559075
104714,0.09695751184785507
104717,0.6183862298176148
104718,0.34948608005252035
104740,0.5476273516197198
104741,0.33292985659479307
104743,0.013376279670927107
104744,0.22276019120694254
104747,0.38979956096259977
104767,0.5251625874484541
104772,0.9216092567137846
104776,0.8950003077364955
104779,0.3796442566112057
104814,0.01592023470036723
104815,0.44991075641630596
104830,0.5784830642348645
104831,0.6827031573764438
104833,0.5256344500748825
104839,0.23375664197936113
104840,0.19453049668670372
104860,0.8213281907145641
104861,0.2197033420183411
104866,0.5612087889543114
104870,0.0321687216625977
104877,0.6340602753215846
104878,0.08007303612826457
104879,0.2194776685883101
104880,0.7763576308393
104899,0.11550376464312824
104906,0.39499004985331226
104907,0.6596024044478181
104913,0.6382044601276081
104916,0.7213548612108406
104921,0.4791867550212338
104930,0.3763001866934739
104931,0.9764273844449459
104936,0.28020433703300984
104937,0.41579303694889524
104942,0.11012863385511766
104943,0.23242311716554173
104969,0.5359538805572082
104972,0.9088484500338511
104988,0.6655519766940894
105013,0.08208358123217693
105015,0.3119422276019121
105019,0.4042016289518495
105027,0.4438586053382024
105030,0.7857333360687688
105035,0.9871571302546006
105041,0.1935047083683811
105051,0.9416121289210758
105056,0.5700716000246189
105067,0.9866852676281722
105071,0.3413618365714051
105072,0.1096772869950557
105074,0.695587058654576
105091,0.43591900375438525
105101,0.2177543442135281
105103,0.44094536651416616
105134,0.5027593705762878
105139,0.042426604845824015
105142,0.725047699156802
105146,0.5841659315183718
105163,0.7779373448495168
105168,0.617032189237429
105172,0.10428164044067866
105176,0.9859877315717128
105195,0.5426625361590383
105196,0.9623946002502923
105197,0.14002010545103913
105203,0.45442422501692553
105223,0.779804279588864
105227,0.7773834191576227
105228,0.020413187534620354
105230,0.8194817717415834
105231,0.8892148616211558
105239,0.20657325154381143
105242,0.870996861087746
105244,0.3111626284799869
105245,0.43234926040662247
105248,0.1786923250518023
105249,0.3506759945017746
105266,0.9352112098147426
105271,0.9210963625546232
105276,0.4316106928174302
105282,0.35880023798288985
105292,0.6976181195248549
105297,0.011447797632480562
105332,0.4550602137742855
105333,0.23582873438237284
105343,0.40752518310321484
105344,0.34468539072277044
105345,0.8187021726196582
105357,0.23517222985864636
105359,0.6839546191247974
105366,0.603163531173707
105367,0.2586217508155017
105370,0.005805961881706091
105377,0.5497404755554643
105390,0.37248425414931374
105399,0.07921137394087356
105403,0.8529635024516341
105404,0.4805818271341526
105414,0.11224175779086228
105417,0.5568594464846235
105425,0.8802699874853825
105452,0.8311962743368279
105454,0.6729991998851117
105456,0.4657694438175738
105470,0.3235746671316907
105471,0.23451572533491988
105483,0.7315101655622346
105493,0.9357241039739039
105508,0.7018238516299776
105514,0.3465728412284841
105515,0.18790390415033953
105528,0.8903842603040436
105529,0.1437129433970006
105531,0.34710625115401184
105532,0.4307900621627721
105558,0.22626838725560594
105574,0.03891840879716062
105578,0.03612826457132306
105584,0.9882034343392897
105595,0.5594649488131629
105617,0.9747245758365304
105618,0.5604086740660197
105621,0.42660484582401575
105625,0.3243542662536159
105629,0.515048314629793
105630,0.06126007837022752
105634,0.2625607779578606
105635,0.11174937939806741
105641,0.736331370658351
105647,0.7891594690519664
105648,0.4629998153581027
105655,0.27766038200356974
105657,0.2138563486039021
105672,0.7273864965225776
105678,0.805818271341526
105682,0.6673983956670702
105691,0.303325605728002
105692,0.371725170793755
105706,0.2701516115134481
105712,0.4294360215825862
105720,0.2858256570174179
105734,0.10512278686170322
105735,0.23188970724001395
105736,0.7572369365857662
105737,0.05223314116898837
105738,0.7321871858523276
105740,0.9647744291488008
105744,0.38200356974334776
105747,0.42176312496153295
105749,0.8949387604373962
105754,0.2696182015879203
105758,0.5142276839751349
105760,0.4761093900662659
105767,0.921814414377449
105784,0.6195351127341362
105791,0.05801858728432801
105802,0.8522249348624418
105807,0.826169911577047
105809,0.7044088381921507
105816,0.6563609133619186
105817,0.09174650719077611
105824,0.662720800935519
105832,0.5334099255277681
105856,0.41357733418131837
105865,0.19526906427589602
105899,0.9301232997558624
105906,0.45337792093223644
105916,0.3347967913341403
105923,0.6287877233654063
105937,0.7046345116221816
105965,0.5747491947561701
105966,0.7487434093100548
105968,0.4594095562439735
105973,0.34776275567773834
105976,0.9184293129269844
105978,0.8149067558418644
105979,0.23993188765566337
105991,0.7958270931210636
105998,0.7420347537082248
105999,0.12600783702275198
106000,0.8852142871796976
106001,0.29684262355620294
106010,0.8951028865683277
106011,0.06983566871140472
106013,0.753195330611575
106015,0.058326323779824794
106026,0.12914674927681924
106032,0.046242537389984205
106035,0.7935908745871202
106040,0.4310157355928031
106041,0.9171573354122643
106044,0.2216113082904212
106053,0.8500912951603307
106054,0.16720349588658884
106065,0.7735264550807296
106081,0.3431467082452865
106083,0.7104815050366207
106087,0.17294791046919558
106090,0.5547668383152453
106101,0.2790554541164885
106102,0.6150421598998831
106109,0.41142317871284084
106116,0.7139691853189176
106150,0.052705003795416774
106155,0.7775680610549207
106166,0.16755226391481853
106176,0.9284820384465462
106189,0.22185749748681863
106199,0.8282214882136922
106205,0.7770756826621258
106206,0.7330283322733521
106211,0.10760519459204398
106214,0.5315224750220544
106216,0.45616806515807395
106217,0.5535358923332581
106225,0.2515232956527091
106249,0.20599881008555074
106256,0.4011652955296145
106258,0.37775680610549206
106261,0.4478386640132942
106262,0.7624684570092116
106264,0.1374351188888661
106271,0.31914326159653694
106276,0.1267874361446772
106277,0.805366924481464
106286,0.4794329442176313
106293,0.35190694048376175
106295,0.356358861785282
106296,0.1002400344664875
106297,0.7441068461112365
106298,0.5082781117288636
106311,0.39109205424368626
106314,0.2884106435795909
106320,0.4164085099398888
106334,0.5150893461625259
106346,0.4576246845700921
106347,0.4292718954516546
106349,0.6754200603163532
106354,0.7230781855856225
106360,0.08282214882136922
106373,0.6875859097716596
106377,0.18538046488726587
106386,0.8687401267874362
106387,0.649262458199126
106391,0.24003446648749563
106401,0.9903165582750344
106411,0.694766427999918
106413,0.9863775311326755
106426,0.9089510288656832
106427,0.8420696305110478
106428,0.677451121186632
106434,0.6514781609667029
106438,0.17222985864636975
106440,0.1446566686498574
106441,0.3570153663090085
106452,0.7504257021521039
106453,0.6641363888148042
106454,0.3891635722052397
106457,0.7378905689022014
106484,0.10524588145990194
106488,0.7193238003405618
106491,0.9496748251030918
106514,0.7568061054920706
106527,0.49272716082309254
106528,0.4757195905053033
106529,0.1027019264304618
106534,0.9279896600537513
106550,0.8883737152001313
106577,0.5583981289621074
106585,0.7370083909484438
106590,0.005929056479904807
106607,0.4615021644133517
106610,0.5721847239603636
106611,0.5034158751000144
106612,0.5745235213261392
106624,0.4229735551771536
106631,0.047842767166567504
106647,0.9565270910694869
106660,0.9028783620212133
106674,0.14040990501200173
106687,0.07795991219251995
106712,0.33514555936237
106713,0.5198490039595429
106717,0.6187760293785775
106720,0.5433395564491311
106721,0.7162669511519603
106724,0.7274275280553105
106735,0.724863057259504
106739,0.5126274541985516
106740,0.5610446628233797
106754,0.5706255257165131
106760,0.9580042262478715
106761,0.38387050448269494
106784,0.8117883593541637
106787,0.7644174548140246
106797,0.03032230268961697
106798,0.6423691606999979
106802,0.8707917034240814
106803,0.3719713599901524
106804,0.9024680466938843
106805,0.19126848983443775
106810,0.795437293560101
106812,0.8217795375746261
106813,0.6947048807008186
106817,0.409392117842562
106822,0.44603327657304637
106823,0.23037154052889647
106827,0.12401780768520608
106841,0.5572287302792196
106851,0.8738280368463164
106852,0.6631106004964815
106853,0.9499004985331228
106854,0.9969841823441314
106861,0.27960937980838274
106873,0.343803212769013
106877,0.1646595408571487
106878,0.10522536569353548
106881,0.6096670291118724
106900,0.28637958270931213
106906,0.3231028045052623
106907,0.7154258047309358
106914,0.8453726688960466
106916,0.6299571220482941
106924,0.0301786923250518
106931,0.3275136942740496
106936,0.6580432062039677
106937,0.6861498061260078
106938,0.09562398703403566
106939,0.5555464374371705
106943,0.4678210204542191
106944,0.7492563034692161
106967,0.69105307428759
106980,0.19258149888189074
106986,0.6597870463451162
106987,0.20306505549514803
106990,0.1283466343885276
107013,0.08458650472888415
107023,0.6743122089325647
107033,0.4662207906776358
107037,0.6238844552038242
107048,0.2877951705885973
107071,0.5557515951008349
107081,0.01926430461809901
107113,0.6900478017356338
107130,0.2539441560839505
107131,0.13111626284799868
107145,0.6429230863918922
107156,0.7108713045975833
107219,0.6396815953059927
107222,0.7346695935826683
107223,0.9768992470713743
107232,0.966005375130788
107245,0.4086330344870033
107246,0.46640543257493383
107247,0.3737152001313009
107256,0.013150606240896128
107259,0.24682518515479146
107260,0.057382598526967976
107279,0.8862605912643867
107280,0.5662146359477258
107281,0.2503128654370884
107285,0.5766161294955173
107329,0.014750836017479433
107337,0.7798863426543299
107349,0.7500564183575077
107350,0.20050058469934146
107351,0.007160002461891964
107359,0.8608005252036189
107391,0.6946638491680857
107394,0.28081981002400347
107395,0.3746178938514248
107406,0.38503990316558273
107416,0.6804669388425004
107417,0.11884783456086002
107418,0.42617401473032024
107419,0.26089900088217793
107444,0.12563855322815584
107445,0.16338756334242865
107446,0.7702439324620971
107460,0.9117206573251544
107470,0.6967564573374638
107475,0.16993209281332705
107520,0.360256857394908
107526,0.8833063209076175
107527,0.16658802289559527
107530,0.07291303366637261
107532,0.7124099870750672
107534,0.7381367580985988
107535,0.47951500728309704
107554,0.7932010750261576
107556,0.12204829411402662
107559,0.8124858954106231
107561,0.04041605974191166
107564,0.6097901237100712
107566,0.46267156309623947
107571,0.610282502102866
107590,0.8842910776932073
107602,0.768746281517346
107625,0.61182118458035
107626,0.9852491639825206
107635,0.03438442443017459
107636,0.5740106271669778
107645,0.3490962804915578
107652,0.9265330406417331
107655,0.3908253492809224
107668,0.5456168065158074
107670,0.47649918962722854
107677,0.008719200705742364
107680,0.8653139938042386
107683,0.9315594034015141
107684,0.06158833063209076
107691,0.580678251236075
107692,0.6009273126397636
107703,0.30952136717067064
107709,0.33100137455634654
107710,0.6411587304843772
107721,0.8051617668177995
107725,0.8939334878854399
107727,0.8192971298442854
107739,0.22308844346880577
107740,0.43673963440904334
107741,0.47922778655396675
107747,0.16439283589438483
107765,0.9680159202347004
107768,0.029050325174896908
107775,0.7506308598157684
107782,0.9801407381572739
107790,0.12157643148759822
107801,0.2849024475309275
107807,0.122971503600517
107811,0.35557926266335677
107817,0.6753585130172538
107826,0.44558192971298444
107838,0.7810557413372177
107839,0.20271628746691833
107843,0.6685062470508586
107847,0.6948690068317502
107849,0.8071928276880783
107850,0.7593705762878772
107867,0.6629669901319164
107871,0.7844818743204153
107908,0.36741685985679995
107913,0.6436001066819851
107927,0.17473278214307694
107931,0.46293826805900334
107955,0.0391851137599245
107962,0.7846870319840797
107977,0.37560265063701453
107978,0.3066696756457337
107993,0.0861251872063681
108010,0.6718298012022239
108016,0.4172701721272798
108018,0.9790534025398518
108027,0.9770428574359395
108045,0.9364216400303633
108069,0.9593787825944238
108082,0.19102230063804032
108089,0.642102455737234
108092,0.20872740701228895
108106,0.11195453706173195
108112,0.6658802289559527
108120,0.7786143651396098
108122,0.9467000389799561
108135,0.25408776644851566
108170,0.025090782266171553
108171,0.7272634019243789
108177,0.10101963358841269
108180,0.8238311142112713
108183,0.30913156760970806
108184,0.06766099747656074
108185,0.40530948033563796
108192,0.6383070389594403
108195,0.8972775578031718
108196,0.9171983669449972
108218,0.1414972406294237
108219,0.7392240937160207
108243,0.8012637712081735
108249,0.05844941837802351
108251,0.30433087827995814
108274,0.3294216605461297
108280,0.9874648667500975
108289,0.6169706419383296
108292,0.19077611144164291
108295,0.44119155571056357
108327,0.14545678353814906
